project_id,company_name,company_tier,year,quarter,country,state,city,location_region,client_name,client_industry,sector,subsector,project_type,delivery_method,project_status,award_date,start_date,end_date,duration_months,contract_value_total,recognized_revenue_year,backlog_begin,backlog_end,total_cost,labor_cost_total,material_cost_total,equipment_cost_total,subcontractor_cost_total,overhead_cost_total,sgna_cost,contingency_cost,headcount_total,headcount_field,headcount_office,avg_hourly_rate_field,avg_hourly_rate_office,labor_hours_total,gross_margin,gross_margin_pct,ebitda,ebitda_margin_pct,operating_income,operating_margin_pct,num_competitors_bid,joint_venture_flag,company_share_in_jv_pct,currency
P0215,MIDWEST INDUSTRIAL SVCS,tier_2,2016,3,USA,IL,Chicago,Midwest,Microsoft Data Center,Private,Commercial,Hospitality,New Build,EPC,Completed,2016-05-26,2016-06-29,2018-10-17,28,61670923,61670923.0,0.0,0.0,68264091.51,21970230.32,23644084.17,3460877.11,12179055.55,4500478.53,1389680.58,1119685.25,43,27,16,45.57,50.24,482120,-6593168.51,-0.1069,-7982849.1,-0.1294,-8254082.23,-0.1338,7,1,0.6,USD
P0216,MasTec,tier_1,2017,4,USA,IL,Chicago,Midwest,City of Chicago - Water,Public,Industrial,Process,Design-Build,EPC,Completed,2017-07-31,2017-10-04,2019-06-26,21,18755358,18755358.0,0.0,0.0,18614660.16,6681954.43,6808797.74,590816.71,2319346.24,1354039.56,612708.29,246997.2,80,56,24,57.12,57.02,116980,140697.84,0.0075,-472010.45,-0.0252,-616775.01,-0.0329,4,1,0.49,USD
P0217,Emcor Grp,tier_1,2019,4,USA,GA,Atlanta,South,Meta Platforms,Private,Industrial,Manufacturing,Expansion,Lump Sum,In Progress,2019-09-20,2019-10-31,2022-03-19,29,66654807,44516203.62,18864081.94,22138603.38,55657968.18,16846152.72,19615044.23,2113979.42,11217810.44,2822832.88,2636460.22,405688.28,49,38,11,48.92,41.35,344361,10996838.82,0.165,8360378.6,0.1254,7895762.72,0.1185,5,0,1.0,USD
P0218,MasTec,tier_1,2016,2,USA,NY,New York,Northeast,Amazon Web Services,Private,Commercial,Office,Design-Build,Lump Sum,Awarded,2016-10-09,2017-01-07,2017-12-03,11,79850639,63980159.18,11678076.96,15870479.82,83613183.53,27376315.54,30566917.14,3394874.95,14327723.39,3101128.51,4362807.4,483416.59,14,9,5,53.99,63.55,507062,-3762544.53,-0.0471,-8125351.93,-0.1018,-8869532.45,-0.1111,3,1,0.42,USD
P0219,HEARTLAND BUILDING SERVICES.,tier_2,2019,1,USA,TX,Dallas,South,Dominion Energy,Private,Infrastructure,Water/Wastewater,Expansion,EPC,Awarded,2019-08-30,2019-10-19,2021-09-08,23,24514059,8559447.53,11900000.78,15954611.47,22616762.17,7131691.0,8118289.18,873232.7,3941493.07,1173507.08,1168582.49,209966.64,15,10,5,39.45,69.04,180777,1897296.83,0.0774,728714.35,0.0297,498581.3,0.0203,7,0,1.0,USD
P0220,I.E.S. Holdings,tier_1,2025,3,USA,VA,Ashburn,South,NYC Health + Hospitals,Private,Healthcare,Hospitals,Maintenance,EPC,Completed,2025-12-09,2026-03-17,2026-08-14,5,13647268,13647268.0,0.0,0.0,10649195.92,3963788.85,3404680.57,661121.74,1089176.71,971326.13,378149.78,180952.14,54,40,14,58.86,64.44,67342,2998072.08,0.2197,2619922.29,0.192,2516482.53,0.1844,2,0,1.0,USD
P0221,Mastec,tier_1,2022,1,USA,GA,Atlanta,South,Commercial REIT Client,Private,Infrastructure,Water/Wastewater,Maintenance,Design-Build,Awarded,2022-01-31,2022-04-10,2023-06-04,14,10331136,2601027.91,6811414.85,7730108.09,10441335.83,3263511.47,3461303.98,721736.9,1697669.22,758364.1,477310.24,61439.91,27,20,7,38.62,52.77,84503,-110199.83,-0.0107,-587510.07,-0.0569,-718671.75,-0.0696,7,0,1.0,USD
P0222,EMCOR Group,tier_1,2025,1,USA,TX,Dallas,South,City of CHICAGO / Water,Public,Healthcare,Labs,New Build,Design-Build,In Progress,2025-12-19,2026-02-20,2027-01-16,11,15723032,5831476.38,6524496.13,9891555.62,15692757.79,5875213.57,5860736.07,587573.05,1387402.45,1105186.59,778051.28,98594.78,125,89,36,49.79,67.21,117999,30274.21,0.0019,-747777.07,-0.0476,-857724.47,-0.0546,6,1,0.91,USD
P0223,Precision Elec. Contractors,tier_2,2021,1,USA,VA,Ashburn,South,Regional School District,Public,Infrastructure,Energy,Expansion,Design-Build,Awarded,2021-09-09,2021-12-15,2024-03-04,27,3152495,2039913.59,938067.77,1112581.41,2797173.76,672152.6,969937.44,96008.36,615865.66,249463.23,123383.65,70362.81,52,43,9,58.04,60.32,11580,355321.24,0.1127,231937.58,0.0736,195247.29,0.0619,3,1,0.53,USD
P0224,Fluor services,tier_1,2021,1,USA,VA,Ashburn,South,LOCAL UNIVERSITY,Private,Infrastructure,Transportation,Maintenance,Design-Build,Awarded,2021-03-16,2021-04-15,2022-10-07,18,4300356,2577449.19,1634622.86,1722906.81,2976145.76,893761.78,983299.77,259754.2,396441.3,199745.8,201635.54,41507.36,14,9,5,56.98,51.73,15685,1324210.24,0.3079,1122574.7,0.261,1082776.65,0.2518,4,0,1.0,USD
P0225,PRECISION ELECTRICAL CONTRACTORS.,tier_2,2016,4,USA,IL,Chicago,Midwest,Duke Energy,Private,Industrial,Manufacturing,Design-Build,Lump Sum,In Progress,2016-09-04,2016-09-19,2018-05-12,20,49870274,32648668.32,16051629.54,17221605.68,49237329.8,18880810.87,18548186.65,1285341.22,4868405.82,3373686.72,1228647.83,1052250.68,9,7,2,54.61,73.4,345739,632944.2,0.0127,-595703.63,-0.0119,-1166066.93,-0.0234,4,0,1.0,USD
P0226,Quanta Svcs,tier_1,2019,1,USA,TX,Dallas,South,small municipal client,Private,Infrastructure,Transportation,Maintenance,Design-Build,Awarded,2019-02-06,2019-03-26,2019-07-24,4,5081139,3439473.26,1117586.32,1641665.74,3747884.89,1248628.63,1196696.94,331491.84,338422.03,261073.4,246367.81,125204.25,100,63,37,48.76,64.98,25607,1333254.11,0.2624,1086886.3,0.2139,1014379.25,0.1996,3,0,1.0,USD
P0227,TDINDUSTRIES.,tier_1,2021,3,USA,IL,Chicago,Midwest,Regional School District,Public,Industrial,Warehouse,Maintenance,Design-Build,Completed,2021-07-26,2021-10-19,2023-05-12,19,4254874,4254874.0,0.0,0.0,3540219.61,1350416.05,1063647.81,232377.87,537911.23,200706.5,119939.3,35220.85,93,63,30,53.35,75.72,25312,714654.39,0.168,594715.09,0.1398,566104.9,0.133,3,1,0.59,USD
P0228,ABM Technical Solutions,tier_1,2020,1,USA,VA,Ashburn,South,State of Texas DOT,Public,Commercial,Office,Maintenance,Cost-Plus,Awarded,2020-10-17,2020-11-22,2023-07-10,32,21180828,11264910.22,7005999.89,9915917.78,21011653.78,6107054.24,7591905.1,1552706.04,3184185.59,1042961.41,1031519.73,501321.67,134,90,44,33.17,60.04,184113,169174.22,0.008,-862345.5,-0.0407,-1135089.73,-0.0536,2,0,1.0,USD
P0229,AECOM Building Services,tier_1,2016,4,USA,CA,San Jose,West,U.S. G.S.A.,Public,Industrial,Manufacturing,Design-Build,Lump Sum,Awarded,2016-05-29,2016-08-20,2018-09-09,25,29795335,22603949.14,6075941.02,7191385.86,24439805.17,8518295.5,9402981.55,1453354.92,2912441.55,979504.82,798741.41,374485.43,8,4,4,43.18,78.9,197274,5355529.83,0.1797,4556788.42,0.1529,4375453.0,0.1469,5,0,1.0,USD
P0230,I.E.S. Holdings,tier_1,2025,1,USA,GA,Atlanta,South,NYC Health + Hospitals,Private,Commercial,Office,Design-Build,EPC,Completed,2025-08-23,2025-09-29,2028-04-16,31,47303490,47303490.0,0.0,0.0,51785802.47,15672067.92,18830345.85,3323063.01,8775220.16,1582003.75,2444401.86,1158699.91,137,86,51,57.72,49.54,271518,-4482312.47,-0.0948,-6926714.33,-0.1464,-7290699.09,-0.1541,1,1,0.78,USD
P0231,Heartland Building Services,tier_2,2017,2,Canada,ON,Toronto,Canada,Texas DOT,Public,Data Centers,Hyperscale,Retrofit,Design-Build,Completed,2017-06-29,2017-08-20,2019-10-09,26,7942948,7942948.0,0.0,0.0,6000141.28,1944177.15,1946606.31,271985.64,1118175.72,418116.22,260936.03,40144.21,61,39,22,31.81,63.38,61118,1942806.72,0.2446,1681870.69,0.2117,1600437.39,0.2015,1,0,1.0,USD
P0232,AECOM Building Services,tier_1,2023,3,USA,TX,Dallas,South,NYC Health + Hospitals,Private,Data Centers,Hyperscale,Maintenance,Cost-Plus,Completed,2023-05-15,2023-06-06,2025-11-22,30,44363018,44363018.0,0.0,0.0,44929760.75,13889309.28,16015962.9,2051321.99,7900889.21,2203905.4,1932855.01,935516.96,99,78,21,38.3,58.01,362645,-566742.75,-0.0128,-2499597.75,-0.0563,-3049697.59,-0.0687,6,0,1.0,USD
P0233,Fluor services,tier_1,2024,2,USA,IL,Chicago,Midwest,Duke Energy,Private,Commercial,Hospitality,New Build,Lump Sum,In Progress,2024-03-25,2024-05-10,2024-08-08,3,44793866,27727905.59,14055291.59,17065960.41,38594785.85,12452615.48,14522186.52,2591720.03,4583624.99,1531471.31,2003409.61,909757.91,60,40,20,49.12,65.96,253514,6199080.15,0.1384,4195670.54,0.0937,3821915.58,0.0853,1,0,1.0,USD
P0234,Jacobs Mission-Critical,tier_1,2019,3,USA,IL,Chicago,Midwest,Amazon Web Services,Private,Data Centers,Enterprise,Expansion,Design-Build,In Progress,2019-07-08,2019-09-09,2020-07-05,10,34789270,20286810.19,13682756.76,14502459.81,27032905.9,8586998.2,9558146.2,1160488.59,3373614.03,2412941.4,1204991.34,735726.14,47,36,11,50.41,64.47,170343,7756364.1,0.223,6551372.76,0.1883,6105377.93,0.1755,1,0,1.0,USD
P0235,Comfort Systems USA,tier_1,2022,3,Canada,ON,Toronto,Canada,COMMERCIAL REIT CLIENT,Private,Infrastructure,Energy,New Build,Design-Build,In Progress,2022-06-05,2022-07-02,2023-09-25,15,7605603,2439163.66,3611288.49,5166439.34,7237660.69,2114200.27,2659208.04,183896.79,1495335.2,449418.17,226603.06,108999.16,29,17,12,43.58,65.74,48513,367942.31,0.0484,141339.25,0.0186,62647.89,0.0082,6,1,0.88,USD
P0236,Northeast Plant Services,tier_2,2021,1,USA,CA,San Jose,West,City of Chicago - Water,Public,Commercial,Hospitality,Design-Build,EPC,Awarded,2021-04-09,2021-05-29,2023-10-16,29,15761434,11842897.98,2994520.67,3918536.02,15795795.1,5323267.48,5634869.98,1195079.74,2095545.14,549489.37,670555.22,326988.16,30,20,10,54.71,53.14,97299,-34361.1,-0.0022,-704916.32,-0.0447,-774909.43,-0.0492,7,0,1.0,USD
P0237,jacobs mission critical,tier_1,2020,4,USA,CA,San Jose,West,Commercial REIT Client,Private,Data Centers,Colocation,New Build,Design-Build,Awarded,2020-12-23,2021-01-31,2021-12-27,11,5884456,3283212.98,1872804.69,2601243.02,5279768.24,1369846.68,2040264.31,395549.18,807791.62,297819.4,231689.06,136807.99,49,40,9,37.9,69.94,36143,604687.76,0.1028,372998.71,0.0634,295199.37,0.0502,2,0,1.0,USD
P0238,"Comfort Systems USA, Inc.",tier_1,2025,1,USA,IL,Chicago,Midwest,U.S. General Services Administration,Public,Commercial,Retail,Retrofit,Design-Build,Completed,2025-07-30,2025-08-18,2027-09-07,25,11926217,11926217.0,0.0,0.0,11281590.58,2776402.85,4362350.3,768616.5,2327005.01,402397.13,357668.96,287149.82,25,15,10,48.52,52.11,57221,644626.42,0.0541,286957.46,0.0241,194790.31,0.0163,5,0,1.0,USD
P0239,Aecom building services,tier_1,2021,1,USA,VA,Ashburn,South,Midwest Manufacturing Co.,Private,Data Centers,Enterprise,Retrofit,Cost-Plus,Awarded,2021-04-08,2021-07-09,2022-04-05,9,19601534,12057813.03,5326319.52,7543720.97,15557006.93,4406095.64,6231877.54,790608.17,2352631.77,876002.22,512166.91,387624.67,45,35,10,48.65,59.35,90567,4044527.07,0.2063,3532360.17,0.1802,3444386.62,0.1757,3,0,1.0,USD
P0240,Aecom building services,tier_1,2022,3,USA,IL,Chicago,Midwest,Dominion Energy,Private,Commercial,Office,New Build,Lump Sum,Awarded,2022-07-30,2022-10-10,2025-02-26,29,30082765,9564671.64,17436155.44,20518093.36,25347654.64,7427586.52,8842636.62,602353.76,5064217.0,1666056.66,1515500.74,229303.34,134,105,29,41.78,69.13,177778,4735110.36,0.1574,3219609.62,0.107,2996069.77,0.0996,5,0,1.0,USD
P0241,IES Hldgs,tier_1,2023,4,USA,NY,New York,Northeast,small municipal client,Private,Healthcare,Labs,Retrofit,EPC,Awarded,2023-07-01,2023-09-12,2024-03-10,6,5348362,1994378.37,2436329.03,3353983.63,4602217.26,1596530.79,1273862.52,229850.93,829327.68,380991.83,226088.16,65565.35,126,101,25,39.36,52.39,40562,746144.74,0.1395,520056.58,0.0972,475998.26,0.089,3,0,1.0,USD
P0242,TD-Industries,tier_1,2020,1,USA,IL,Chicago,Midwest,Midwest Manufacturing Co.,Private,Infrastructure,Water/Wastewater,New Build,EPC,Awarded,2020-01-22,2020-02-15,2020-11-11,9,16665425,10288248.69,5701344.18,6377176.31,15329329.6,6200852.66,3805919.35,373125.07,3240338.04,529604.18,852870.29,326620.03,123,80,43,48.76,52.15,127170,1336095.4,0.0802,483225.11,0.029,240476.97,0.0144,4,1,0.69,USD
P0243,Precision Electrical Contrs,tier_2,2018,4,USA,VA,Ashburn,South,KAISER PERMANENTE,Private,Industrial,Process,Design-Build,Cost-Plus,Awarded,2018-04-27,2018-08-05,2021-02-20,31,26637493,13004358.4,12610154.19,13633134.6,21016691.53,9293645.65,6814540.35,677937.89,1624555.78,1159512.11,1086272.94,360226.81,12,8,4,37.13,75.28,250300,5620801.47,0.211,4534528.53,0.1702,4413750.58,0.1657,7,1,0.47,USD
P0244,NORTHEAST PLANT SERVICES.,tier_2,2023,3,USA,VA,Ashburn,South,Amazon Web Services,Private,Industrial,Manufacturing,Expansion,EPC,In Progress,2023-06-22,2023-08-24,2024-05-20,9,51369629,14437936.18,27886507.02,36931692.82,57377969.19,18458223.62,19750660.19,1692176.23,9899334.04,3932584.67,2474236.62,1170753.83,6,4,2,44.84,49.0,411646,-6008340.19,-0.117,-8482576.8,-0.1651,-8913520.8,-0.1735,4,0,1.0,USD
P0245,Fluor services,tier_1,2022,2,USA,GA,Atlanta,South,Regional School District,Public,Healthcare,Hospitals,Retrofit,EPC,In Progress,2022-03-29,2022-05-18,2024-03-08,22,4943238,2881286.17,1367510.98,2061951.83,4383967.01,1727404.8,1328251.87,339341.78,384696.85,293592.41,218832.32,91846.98,134,111,23,40.94,50.8,42193,559270.99,0.1131,340438.68,0.0689,288416.04,0.0583,4,1,0.46,USD
P0246,Pacific-Tech Contractors,tier_2,2019,1,USA,NY,New York,Northeast,Commercial REIT Client,Private,Data Centers,Colocation,Design-Build,Lump Sum,Awarded,2019-04-25,2019-06-19,2020-05-14,11,2613075,1748482.94,665512.87,864592.06,2674934.03,861970.54,1043014.66,72524.63,398158.14,148610.49,90946.78,59708.79,34,26,8,48.14,77.81,17905,-61859.03,-0.0237,-152805.81,-0.0585,-190092.92,-0.0727,2,0,1.0,USD
P0247,Fluor-Services,tier_1,2017,3,Canada,ON,Toronto,Canada,Dominion Energy,Private,Infrastructure,Water/Wastewater,Maintenance,Design-Build,In Progress,2017-05-06,2017-05-24,2017-08-22,3,30602479,21022492.75,7121163.05,9579986.25,25770230.47,8737939.77,8770321.48,1491321.02,3037884.18,1311117.26,1829107.73,592539.04,130,105,25,42.71,42.83,204587,4832248.53,0.1579,3003140.8,0.0981,2771467.43,0.0906,6,1,0.89,USD
P0248,MAS-TEC,tier_1,2025,4,Canada,ON,Toronto,Canada,Duke Energy,Private,Commercial,Office,Retrofit,Cost-Plus,Completed,2025-05-28,2025-06-20,2026-02-15,8,49082106,49082106.0,0.0,0.0,48833979.18,15330258.12,20372440.59,1255191.38,5091298.0,3466237.43,2570928.56,747625.11,64,41,23,40.46,57.55,378899,248126.82,0.0051,-2322801.73,-0.0473,-2558915.37,-0.0521,4,1,0.47,USD
P0249,Atlantic facility works,tier_2,2016,3,USA,NY,New York,Northeast,Regional School District.,Public,Data Centers,Hyperscale,Expansion,Design-Build,Completed,2016-12-28,2017-01-24,2018-08-17,19,5712758,5712758.0,0.0,0.0,5131047.02,1470963.55,2002885.85,268231.38,705672.74,437908.62,186821.03,58563.85,48,34,14,52.86,58.2,27827,581710.98,0.1018,394889.95,0.0691,313798.39,0.0549,2,0,1.0,USD
P0250,MAS-TEC,tier_1,2017,2,USA,NY,New York,Northeast,Dominion Energy,Private,Data Centers,Enterprise,Expansion,Cost-Plus,Completed,2017-03-13,2017-06-14,2017-12-11,6,56899721,56899721.0,0.0,0.0,50751735.55,20854814.21,12702364.78,2262026.0,9154272.57,3012266.46,1975797.61,790193.92,112,80,32,49.79,54.28,418855,6147985.45,0.108,4172187.84,0.0733,3544899.63,0.0623,1,0,1.0,USD
P0251,Fluor Services,tier_1,2019,1,USA,IL,Chicago,Midwest,General Services Admin (US),Public,Industrial,Process,Expansion,Lump Sum,Awarded,2019-01-01,2019-02-13,2019-05-14,3,25088693,19386651.29,4845827.14,5702041.71,17620769.73,5944480.74,6461486.19,515724.24,2280039.62,1304048.12,740547.37,374443.46,100,78,22,50.25,63.96,118298,7467923.27,0.2977,6727375.9,0.2681,6610390.25,0.2635,7,0,1.0,USD
P0252,TD Industries,tier_1,2020,4,USA,VA,Ashburn,South,Amazon Web Services,Private,Infrastructure,Energy,Design-Build,Lump Sum,Completed,2020-03-18,2020-05-04,2020-10-01,5,72771193,72771193.0,0.0,0.0,79292848.63,27050474.05,26987513.75,2679982.4,14291612.03,4144256.65,2688551.91,1450457.85,138,92,46,41.57,54.28,650721,-6521655.63,-0.0896,-9210207.54,-0.1266,-9714301.36,-0.1335,1,1,0.44,USD
P0253,Atlantic Facility Works,tier_2,2021,4,USA,NY,New York,Northeast,Amazon Web Services,Private,Industrial,Process,Design-Build,Design-Build,In Progress,2021-04-07,2021-05-11,2022-03-07,10,52722298,30306882.37,18234676.85,22415415.63,42808317.53,11878105.36,15360119.11,2390006.09,8409255.41,2523808.17,1347660.62,899362.77,56,35,21,35.04,66.58,338987,9913980.47,0.188,8566319.85,0.1625,8136397.19,0.1543,4,0,1.0,USD
P0254,Pacific Tech Contractors,tier_2,2024,4,Canada,ON,Toronto,Canada,LOCAL UNIVERSITY,Private,Data Centers,Colocation,Maintenance,Cost-Plus,Completed,2024-02-25,2024-03-12,2025-01-06,10,3003262,3003262.0,0.0,0.0,2580791.91,998837.4,761559.06,233014.25,351286.49,92239.76,95888.59,47966.35,41,24,17,38.21,71.54,26140,422470.09,0.1407,326581.5,0.1087,301174.5,0.1003,6,0,1.0,USD
P0255,AECOM Building Services.,tier_1,2021,3,USA,CA,San Jose,West,Meta Platforms,Private,Data Centers,Hyperscale,New Build,Lump Sum,In Progress,2021-03-03,2021-04-22,2022-03-18,11,138708674,51722177.53,61733859.48,86986496.47,136894882.5,32244318.4,57039908.25,5090726.01,24439523.53,8608907.73,7859141.32,1612357.26,57,47,10,50.9,41.5,633483,1813791.5,0.0131,-6045349.82,-0.0436,-7177818.46,-0.0517,3,1,0.63,USD
P0256,Fluor-Services,tier_1,2024,3,USA,GA,Atlanta,South,Amazon Web Services,Private,Infrastructure,Energy,Design-Build,Cost-Plus,In Progress,2024-03-22,2024-04-11,2024-07-10,3,27720171,21359958.53,4360631.43,6360212.47,22833037.73,6416718.94,8341839.75,1898448.92,3337412.5,1634464.99,830620.3,373532.34,8,6,2,39.7,64.07,161630,4887133.27,0.1763,4056512.97,0.1463,3705918.8,0.1337,5,1,0.46,USD
P0257,ABM technical solutions,tier_1,2022,4,USA,CA,San Jose,West,Commercial REIT Client,Private,Commercial,Office,New Build,EPC,In Progress,2022-02-02,2022-03-25,2023-11-15,20,8207858,2528717.76,3724440.51,5679140.24,5907632.69,2137960.89,1808199.17,253680.18,598605.81,545384.73,446996.36,116805.56,50,32,18,58.24,75.96,36709,2300225.31,0.2802,1853228.95,0.2258,1817892.75,0.2215,1,1,0.48,USD
P0258,emcor group,tier_1,2022,3,USA,VA,Ashburn,South,NYC Health + Hospitals,Private,Infrastructure,Transportation,Expansion,EPC,Awarded,2022-10-08,2022-11-17,2025-05-05,30,55985829,27220373.02,21351297.05,28765455.98,54608851.12,14939631.37,20714445.08,2331377.52,10309798.32,3589703.23,1433562.85,1290332.75,108,87,21,42.13,73.43,354607,1376977.88,0.0246,-56584.96,-0.001,-631006.64,-0.0113,4,0,1.0,USD
P0259,JACOBS mission critical,tier_1,2017,2,Canada,ON,Toronto,Canada,Meta Platforms,Private,Healthcare,Labs,Expansion,Cost-Plus,Awarded,2017-03-24,2017-06-14,2018-01-10,7,142877852,94904147.22,36927589.42,47973704.78,141057068.23,40159815.06,46250404.74,11179804.82,26546944.08,9823979.17,5994048.92,1102071.43,116,85,31,51.87,77.42,774239,1820783.77,0.0127,-4173265.15,-0.0292,-6024660.75,-0.0422,2,1,0.8,USD
P0260,REGIONAL M.E.P. SOLUTIONS,tier_2,2018,1,USA,TX,Dallas,South,Small Municipal Client,Private,Commercial,Hospitality,Retrofit,Cost-Plus,In Progress,2018-03-29,2018-05-30,2020-11-15,30,3340928,1680245.65,1140025.19,1660682.35,2508939.49,670906.87,937099.34,218957.35,412959.01,142938.05,103862.29,22216.58,6,3,3,34.4,45.08,19503,831988.51,0.249,728126.22,0.2179,704113.69,0.2108,5,1,0.82,USD
P0261,emcor group,tier_1,2025,1,USA,CA,San Jose,West,Dominion Energy,Private,Healthcare,Clinics,Design-Build,EPC,Awarded,2025-09-06,2025-10-23,2028-05-10,31,67303906,46228313.02,15308739.38,21075592.98,68524173.98,19197416.67,25137535.31,5165686.66,9075540.94,5215175.34,3695476.74,1037342.33,136,105,31,46.66,51.44,411431,-1220267.98,-0.0181,-4915744.72,-0.073,-5314956.68,-0.079,4,1,0.96,USD
P0262,Quanta services,tier_1,2017,4,USA,TX,Dallas,South,DOMINION ENERGY,Private,Data Centers,Colocation,Design-Build,EPC,In Progress,2017-08-15,2017-10-18,2020-02-05,28,19608506,13699863.9,4753460.54,5908642.1,16164734.95,4405554.34,6280676.54,1466471.21,1318346.33,1410490.95,1079654.32,203541.26,29,18,11,48.23,41.64,91344,3443771.05,0.1756,2364116.73,0.1206,2199866.05,0.1122,3,0,1.0,USD
P0263,ABM Tech Solns,tier_1,2019,1,USA,IL,Chicago,Midwest,State of Texas DOT,Public,Healthcare,Clinics,Retrofit,Lump Sum,In Progress,2019-03-28,2019-04-30,2020-04-24,12,49625854,31425011.28,11429690.33,18200842.72,49992472.95,12886469.74,18000388.39,3705150.48,9567862.83,2603518.79,2957252.77,271829.95,139,113,26,54.98,75.15,234384,-366618.95,-0.0074,-3323871.72,-0.067,-3760103.52,-0.0758,4,0,1.0,USD
P0264,PRECISION ELECTRICAL CONTRACTORS.,tier_2,2024,3,USA,NY,New York,Northeast,U.S. G.S.A.,Public,Industrial,Process,Expansion,Cost-Plus,Completed,2024-01-18,2024-04-26,2024-07-25,3,25356021,25356021.0,0.0,0.0,19173843.45,5497628.14,5936487.84,1549169.33,3708052.46,1339777.26,792582.72,350145.7,54,38,16,49.23,63.84,111672,6182177.55,0.2438,5389594.83,0.2126,5070280.75,0.2,4,1,0.79,USD
P0265,SOUTHWEST MECHANICAL.,tier_2,2018,3,USA,IL,Chicago,Midwest,Meta Platforms,Private,Data Centers,Colocation,Design-Build,Cost-Plus,In Progress,2018-12-04,2018-12-21,2020-03-15,15,36278770,29044455.85,6774335.8,7234314.15,32741968.79,12315067.1,10664728.92,1547576.46,4697810.24,1734728.74,1314812.17,467245.16,58,39,19,53.09,71.39,231965,3536801.21,0.0975,2221989.03,0.0612,1861948.45,0.0513,4,1,0.56,USD
P0266,Pacific tech contractors,tier_2,2016,4,USA,IL,Chicago,Midwest,Municipal Client - Small,Private,Industrial,Manufacturing,Maintenance,EPC,In Progress,2016-10-27,2016-12-07,2019-01-26,26,1428101,491935.94,870100.97,936165.06,1285163.43,352018.02,504309.49,52415.57,201581.97,92978.84,53832.97,28026.57,19,14,5,58.49,54.75,6018,142937.57,0.1001,89104.61,0.0624,67905.36,0.0475,3,0,1.0,USD
P0267,mastec,tier_1,2020,1,USA,CA,San Jose,West,Duke Energy,Private,Industrial,Manufacturing,Expansion,Design-Build,Awarded,2020-04-27,2020-08-03,2023-02-19,31,32588633,13781257.57,15831996.45,18807375.43,29961235.9,8252449.06,12987550.75,1802768.44,3748411.5,1383110.07,1255201.98,531744.09,33,27,6,36.03,56.53,229043,2627397.1,0.0806,1372195.12,0.0421,1047225.49,0.0321,2,0,1.0,USD
P0268,MasTec,tier_1,2017,3,USA,TX,Dallas,South,Amazon Web Services,Private,Data Centers,Enterprise,Expansion,Design-Build,Completed,2017-11-11,2018-02-06,2020-01-27,24,71046717,71046717.0,0.0,0.0,62021492.18,14502410.9,21657427.29,2486088.08,13601944.12,5320866.98,3352417.46,1100337.34,11,8,3,45.97,78.37,315475,9025224.82,0.127,5672807.36,0.0798,5338215.09,0.0751,4,1,1.0,USD
